Word,Difficulty
fool,5
fooled,2
foolery,2
foolhardily,2
foolhardiness,1
foolhardy,3
fooling,3
foolish,4
foolishly,2
foolishness,1
foolproof,3
fools,3
foolscap,3
foot,5
footage,0
football,3
footballer,2
footballers,0
footballing,1
footballs,2
footbridge,1
footed,3
footfall,3
footfalls,2
foothill,5
foothills,3
foothold,4
footholds,3
footing,4
footings,3
footless,3
footlights,2
footloose,2
footman,3
footmarks,3
footmen,3
footnote,2
footnotes,2
footpads,2
footpath,3
footpaths,4
footplate,0
footprint,3
footprints,2
footrest,0
foots,10
footsore,2
footstep,0
footsteps,1
footstool,3
footstools,2
footwear,1
footwork,3
fop,5
fops,6
for,11
forage,3
foraged,2
foragers,1
forages,1
foraging,1
foramen,2
foray,4
forays,2
forbade,2
forbear,1
forbearance,0
forbearing,0
forbears,1
forbid,3
forbidden,1
forbidding,1
forbiddingly,0
forbids,3
forbore,5
force,4
forced,1
forceful,2
forcefully,3
forcefulness,1
forceps,1
forces,2
forcible,2
forcibly,3
forcing,2
ford,8
forded,3
fording,3
fords,5
fore,3
forearm,1
forearmed,1
forearms,1
forebear,1
forebears,0
foreboded,1
foreboding,2
forebodings,0
forebrain,0
forecast,0
forecaster,0
forecasters,0
forecasting,0
forecasts,1
foreclose,2
foreclosed,1
foreclosure,1
forecourt,1
forecourts,1
foredeck,1
forefather,0
forefathers,0
forefinger,1
forefingers,1
forefront,1
foregather,0
foregathered,1
forego,4
foregoing,0
foregone,4
foreground,1
foregrounded,1
foregrounding,0
foregrounds,1
forehand,1
forehead,1
foreheads,0
foreign,1
foreigner,1
foreigners,1
foreignness,0
foreknowledge,1
foreland,2
foreleg,2
forelegs,0
forelimbs,0
forelock,0
foreman,1
foremen,2
foremost,1
forename,2
forenames,1
forensic,1
forensically,0
forepaws,0
foreplay,0
forerunner,0
forerunners,0
foresail,0
foresaw,2
foresee,0
foreseeability,0
foreseeable,0
foreseeing,0
foreseen,0
foresees,1
foreshadow,1
foreshadowed,1
foreshadowing,0
foreshadows,1
foreshore,1
foreshores,0
foreshortened,1
foreshortening,0
foresight,0
foreskin,1
foreskins,1
forest,3
forestall,1
forestalled,0
forestalling,0
forestalls,1
forested,1
forester,2
foresters,0
forestry,1
forests,2
foretaste,0
foretastes,0
foretell,2
foretelling,0
forethought,1
foretold,0
forever,1
forewarn,0
forewarned,0
forewarning,0
foreword,0
forewords,1
forfeit,2
forfeited,3
forfeiting,0
forfeits,1
forfeiture,0
forgave,1
forge,3
forged,2
forger,3
forgeries,0
forgers,2
forgery,2
forges,3
forget,4
forgetful,2
forgetfulness,1
forgets,2
forgettable,1
forgetting,0
forging,3
forgivable,1
forgive,2
forgiven,3
forgiveness,0
forgives,2
forgiving,1
forgo,4
forgoing,2
forgone,5
forgot,5
forgotten,2
fork,7
forked,3
forking,4
forks,6
forlorn,5
forlornly,4
forlornness,0
form,8
formal,2
formaldehyde,1
formalin,2
formalisation,0
formalisations,0
formalise,0
formalised,0
formalises,0
formalising,1
formalism,3
formalisms,2
formalist,2
formalistic,1
formalities,0
formality,2
formalization,1
formalizations,0
formalize,1
formalized,1
formalizes,0
formalizing,2
formally,3
formant,3
format,3
formation,2
formations,1
formative,1
formats,2
formatted,2
formatting,1
formed,4
former,6
formerly,2
formers,3
formic,4
formidable,0
formidably,1
forming,5
formless,2
formlessness,2
forms,7
formula,2
formulae,0
formulaic,1
formulary,2
formulas,3
formulate,2
formulated,2
formulates,2
formulating,1
formulation,1
formulations,0
formulator,2
fornicate,1
fornicated,2
fornicates,1
fornicating,1
fornication,1
fornicator,2
fornicators,1
forsake,3
forsaken,0
forsakes,2
forsaking,1
forsook,5
forswear,1
forswearing,0
forswore,2
forsworn,4
forsythia,1
fort,4
forte,5
forth,6
forthcoming,2
forthright,3
forthrightly,2
forthrightness,0
forthwith,3
forties,2
fortieth,1
fortification,0
fortifications,0
fortified,1
fortify,4
fortifying,2
fortissimo,2
fortitude,1
fortnight,3
fortnightly,2
fortnights,2
fortress,2
fortresses,0
forts,3
fortuitous,2
fortuitously,1
fortunate,0
fortunately,1
fortune,3
fortunes,2
forty,6
forum,4
forums,2
forward,5
forwarded,1
forwarder,1
forwarding,1
forwardly,3
forwardness,1
forwards,2
fossil,1
fossiliferous,1
fossilise,2
fossilised,0
fossilising,1
fossilize,2
fossilized,0
fossilizing,1
fossils,2
foster,4
fostered,2
fostering,1
fosters,0
fought,6
foul,5
fouled,4
fouler,4
foulest,3
fouling,5
foully,4
foulness,0
fouls,4
found,5
foundation,1
foundational,1
foundations,1
founded,2
founder,5
foundered,1
foundering,1
founders,3
founding,3
foundling,1
foundries,2
foundry,4
founds,3
fount,7
fountain,1
fountains,2
founts,4
four,5
fourfold,4
fourpence,1
fourpenny,1
fours,3
foursome,2
foursomes,1
fourteen,0
fourteenth,0
fourth,5
fourthly,3
fowl,5
fowls,4
fox,12
foxed,10
foxes,10
foxglove,4
foxgloves,1
foxhole,4
foxholes,3
foxhounds,4
foxtrot,3
foxy,9
foyer,10
foyers,6
fracas,2
fractal,2
fractals,2
fraction,1
fractional,1
fractionally,1
fractionate,0
fractionated,0
fractionating,0
fractionation,0
fractions,1
fractious,2
fracture,1
fractured,3
fractures,2
fracturing,2
fragile,0
fragility,3
fragment,1
fragmentary,0
fragmentation,0
fragmented,1
fragmenting,0
fragments,0
fragrance,1
fragrances,0
fragrant,2
frail,5
frailer,0
frailest,0
frailly,1
frailties,0
frailty,1
frame,5
framed,3
frames,4
framework,1
frameworks,1
framing,5
franc,4
franchise,0
franchised,0
franchisee,0
franchisees,0
franchises,1
franchising,1
franchisor,1
francophone,0
francs,4
frangipani,1
frank,4
franked,5
frankest,2
frankfurter,2
frankincense,0
franking,3
frankly,5
frankness,1
franks,3
frantic,2
frantically,2
fraternal,1
fraternise,0
fraternising,0
fraternities,0
fraternity,0
fraternize,1
fraternizing,1
fratricidal,1
fratricide,0
fraud,8
frauds,6
fraudster,0
fraudsters,0
fraudulent,2
fraudulently,1
fraught,4
fray,7
frayed,4
fraying,6
frays,7
frazzle,4
frazzled,3
freak,4
freakish,2
freaks,3
freckled,1
freckles,0
free,2
freebooters,1
freed,3
freedom,2
freedoms,2
freehand,2
freehold,3
freeholder,1
freeholders,0
freeholds,0
freeing,3
freelance,0
freelancer,0
freelancers,0
freelances,0
freelancing,0
freely,4
freemasonry,0
freemen,1
freer,1
frees,1
freesias,1
freest,1
freestyle,0
freewheeling,0
freewheels,0
freeze,1
freezer,2
freezers,2
freezes,2
freezing,3
freight,0
freighted,0
freighter,0
freighters,0
frenetic,1
frenetically,0
frenzied,3
frenziedly,2
frenzy,4
freon,4
freons,2
frequencies,0
frequency,1
frequent,1
frequented,0
frequenting,0
frequently,1
frequents,0
fresco,1
frescoes,2
frescos,2
fresh,2
freshen,1
freshened,0
freshener,0
fresheners,0
freshening,0
fresher,3
freshest,0
freshly,2
freshman,1
freshmen,1
freshness,1
freshwater,0
fret,4
fretboard,0
fretful,1
fretfully,1
fretfulness,0
fretless,0
frets,2
fretted,0
fretting,1
fretwork,1
friable,0
friar,4
friars,2
friary,3
fricative,0
fricatives,0
friction,2
frictional,1
frictionless,0
frictions,1
fried,4
friend,3
friendless,0
friendlessness,0
friendlier,0
friendlies,0
friendliest,0
friendlily,0
friendliness,0
friendly,0
friends,2
friendship,0
friendships,0
fries,3
frieze,1
friezes,1
frigate,1
frigates,2
fright,6
frighten,3
frightened,1
frighteners,0
frightening,1
frighteningly,0
frightens,1
frightful,3
frightfully,2
frights,2
frigid,3
frigidity,1
frill,5
frilled,6
frillier,3
frilliest,0
frills,4
frilly,3
fringe,2
fringed,4
fringes,2
fringing,3
frippery,5
frisk,5
frisked,5
friskier,1
friskiest,1
frisking,2
frisky,3
frisson,2
fritter,1
frittered,0
frittering,0
fritters,0
frivolities,0
frivolity,2
frivolous,1
frivolously,1
frizzle,5
frizzles,3
frizzy,5
fro,1
frock,6
frocks,3
frog,7
frogman,2
frogmarched,1
frogmen,4
frogs,5
frolic,4
frolicked,2
frolicking,1
frolics,3
frolicsome,1
from,8
frond,3
fronds,2
front,4
frontage,0
frontages,1
frontal,2
frontally,2
fronted,2
frontier,2
frontiers,1
fronting,3
frontispiece,0
frontispieces,0
fronts,3
frost,1
frostbite,1
frostbitten,1
frosted,3
frostier,1
frostiest,1
frostily,2
frosting,2
frosts,1
frosty,2
froth,5
frothed,2
frothier,2
frothiest,0
frothing,5
froths,6
frothy,4
frown,6
frowned,3
frowning,4
frowningly,1
frowns,5
froze,5
frozen,4
fructose,3
frugal,4
frugality,2
frugally,4
fruit,5
fruitcake,0
fruitcakes,0
fruitful,3
fruitfully,3
fruitfulness,0
fruitier,3
fruitiest,0
fruitiness,0
fruiting,2
fruition,2
fruitless,2
fruitlessly,1
fruitlessness,0
fruits,4
fruity,5
frumpy,6
frustrate,0
frustrated,0
frustratedly,1
frustrates,0
frustrating,1
frustratingly,0
frustration,1
frustrations,0
frustum,4
fry,7
fryer,3
frying,7
fuchsia,1
fuchsias,2
fuddled,2
fudge,4
fudged,1
fudges,0
fudging,1
fuel,4
fuelled,2
fuelling,3
fuels,2
fug,6
fugal,5
fugitive,3
fugitives,2
fugue,3
fugues,6
fulcrum,4
fulfil,5
fulfilled,3
fulfilling,1
fulfilment,1
fulfils,5
full,8
fuller,9
fullest,4
fulling,7
fullish,5
fullness,1
fullstops,3
fully,8
fulminant,1
fulminate,1
fulminating,2
fulmination,2
fulminations,0
fulsome,2
fulsomely,1
fumarole,2
fumaroles,1
fumble,1
fumbled,1
fumbles,2
fumbling,3
fume,6
fumed,5
fumes,8
fumigate,1
fumigating,1
fumigation,2
fuming,6
fumingly,3
fun,7
function,1
functional,1
functionalism,0
functionalist,0
functionality,0
functionally,1
functionaries,0
functionary,1
functioned,2
functioning,2
functionless,0
functions,1
fund,10
fundamental,1
fundamentalism,1
fundamentalist,1
fundamentalists,1
fundamentally,1
fundamentals,2
funded,3
fundholders,1
fundholding,2
funding,3
funds,8
funeral,0
funerals,0
funerary,0
funereal,1
funfair,1
fungal,3
fungi,4
fungicidal,2
fungicide,2
fungicides,1
fungoid,4
fungus,4
funicular,1
funk,8
funnel,4
funnelled,2
funnelling,0
funnels,3
funnier,4
funnies,3
funniest,3
funnily,2
funny,9
fur,12
furbished,1
furbishing,2
furies,4
furious,3
furiously,3
furled,5
furling,6
furlong,5
furlongs,4
furlough,4
furnace,2
furnaces,3
furnish,2
furnished,2
furnishers,0
furnishes,1
furnishing,3
furnishings,1
furniture,1
furore,2
furred,3
furrier,2
furriers,1
furriest,4
furriness,0
furring,8
furrow,5
furrowed,3
furrows,4
furry,8
furs,9
further,2
furtherance,0
furthered,1
furthering,0
furthermore,0
furthers,2
furthest,1
furtive,5
furtively,2
furtiveness,1
fury,8
furze,6
fuse,8
fused,3
fuselage,0
fuses,3
fusible,1
fusilier,2
fusiliers,1
fusillade,2
fusing,3
fusion,1
fusions,2
fuss,5
fussed,7
fusses,5
fussier,2
fussiest,1
fussily,2
fussiness,1
fussing,4
fussy,2
fustian,2
fusty,3
futile,6
futilely,2
futility,2
futon,6
future,1
futures,0
futurism,4
futurist,4
futuristic,2
futurists,1
futurity,5
futurologists,0
fuzz,9
fuzzier,5
fuzziest,5
fuzzily,4
fuzziness,3
fuzzy,10
gabble,1
gabbled,2
gabbles,3
gabbling,2
gaberdine,1
gable,3
gabled,3
gables,4
gad,4
gadding,2
gadfly,5
gadget,0
gadgetry,1
gadgets,2
gaff,12
gaffe,2
gaffes,5
gag,4
gagged,6
gagging,1
gaggle,3
gags,5
gaiety,3
gaijin,3
gaily,5
gain,4
gained,5
gainers,1
gainful,2
gainfully,2
gaining,1
gains,4
gainsay,3
gainsaying,1
gait,7
gaiters,1
gaits,6
gala,2
galactic,1
galas,1
galaxies,1
galaxy,3
gale,2
galena,2
gales,5
gall,5
gallant,5
gallantly,3
gallantries,1
gallantry,2
gallants,3
galled,1
galleon,2
galleons,1
galleried,2
galleries,1
gallery,2
galley,5
galleys,2
galling,3
gallium,4
gallivanted,0
gallivanting,0
gallon,5
gallons,4
gallop,4
galloped,4
galloping,1
gallops,5
gallows,3
galls,5
gallstones,0
galore,1
galoshes,1
galvanic,1
galvanise,0
galvanised,0
galvanising,1
galvanize,1
galvanized,1
galvanizing,2
galvanometer,1
galvanometric,0
gambit,5
gambits,2
gamble,1
gambled,2
gambler,2
gamblers,0
gambles,3
gambling,2
gambol,4
gambolling,1
gambols,3
game,5
gamed,6
gamekeeper,1
gamekeepers,1
gamely,1
gamers,3
games,5
gamesmanship,1
gamesmen,1
gametes,2
gaming,2
gamma,2
gammon,4
gamut,3
gander,1
gang,4
ganged,4
ganging,1
gangland,3
ganglia,1
gangling,1
ganglion,2
ganglionic,2
gangly,2
gangplank,5
gangrene,1
gangrenous,1
gangs,3
gangster,2
gangsterism,0
gangsters,2
gangway,4
gangways,4
gannet,4
gannets,3
gantries,1
gantry,2
gaol,5
gaoled,3
gaoler,3
gaolers,2
gaols,5
gap,2
gape,4
gaped,3
gapes,6
gaping,3
gapingly,1
gaps,2
garage,4
garaged,1
garages,1
garb,5
garbage,0
garbed,2
garble,0
garbled,1
garbles,0
garbling,1
garden,0
gardener,0
gardeners,0
gardening,0
gardens,0
gargantuan,3
gargle,3
gargled,2
gargles,0
gargling,1
gargoyle,1
gargoyles,1
garish,1
garishly,1
garland,3
garlanded,2
garlands,2
garlic,4
garment,2
garments,0
garner,2
garnered,1
garnering,0
garnet,3
garnets,0
garnish,1
garnished,0
garnishing,1
garotte,1
garotted,1
garottes,1
garotting,1
garret,3
garrets,1
garrison,1
garrisoned,0
garrisons,2
garrotte,1
garrotted,2
garrottes,1
garrotting,2
garrulous,3
garter,3
garters,4
gas,5
gaseous,2
gases,3
gash,5
gashed,5
gashes,4
gashing,1
gasholder,0
gasket,4
gaskets,2
gaslight,1
gasometer,0
gasp,4
gasped,5
gasping,2
gasps,4
gassed,3
gasses,3
gassier,1
gassiest,0
gassing,1
gassy,3
gastrectomy,1
gastric,1
gastritis,2
gastroenteritis,0
gastrointestinal,0
gastronomic,1
gastronomy,2
gastropod,2
gastropods,2
gasworks,2
gate,9
gateau,1
gateaus,0
gateaux,1
gatecrash,1
gatecrashed,0
gatecrasher,0
gatecrashers,1
gatecrashing,0
gated,5
gatehouse,1
gatehouses,1
gatekeeper,0
gatekeepers,0
gatepost,2
gateposts,2
gates,3
gateway,1
gateways,2
gather,3
gathered,1
gatherer,1
gatherers,0
gathering,0
gatherings,0
gathers,2
gating,4
gauche,3
gaucheness,1
gaucherie,0
gaudiest,2
gaudily,4
gaudiness,2
gaudy,7
gauge,2
gauged,6
gauges,5
gauging,2
gaunt,4
gauntlet,3
gauntlets,1
gauntly,3
gauze,3
gave,8
gavel,6
gavotte,2
gawky,7
gay,5
gays,5
gaze,11
gazebo,3
gazed,9
gazelle,1
gazelles,2
gazes,11
gazette,2
gazetteer,0
gazettes,3
gazing,5
gear,4
gearbox,2
gearboxes,3
geared,2
gearing,0
gears,3
gearstick,1
gecko,6
geckos,4
geese,0
geisha,1
gel,5
gelatin,0
gelatine,0
gelatinous,0
gelding,1
geldings,0
gelignite,2
gelled,4
gels,3
gem,6
gems,4
gemstones,1
gender,2
gendered,0
genderless,0
genders,6
gene,3
genealogical,1
genealogies,1
genealogist,0
genealogy,0
genera,1
general,1
generalisable,0
generalisation,0
generalisations,0
generalise,0
generalised,0
generalises,0
generalising,0
generalist,0
generalists,1
generalities,0
generality,0
generalizable,1
generalization,1
generalizations,0
generalize,1
generalized,1
generalizes,0
generalizing,1
generally,0
generals,1
generalship,0
generate,0
generated,0
generates,1
generating,0
generation,0
generational,0
generations,0
generative,1
generator,0
generators,1
generic,2
generically,0
generosities,0
generosity,1
generous,2
generously,2
genes,2
genesis,0
genetic,2
genetically,1
geneticist,1
geneticists,0
genetics,1
genial,3
geniality,0
genially,2
genie,2
genii,4
genital,2
genitalia,0
genitals,1
genitive,2
genitives,1
genius,2
geniuses,2
genocidal,1
genocide,2
genome,5
genomes,4
genomic,2
genotype,3
genotypes,2
genre,3
genres,1
genteel,1
genteelest,0
genteelly,0
gentians,0
gentile,2
gentility,0
gentle,2
gentlefolk,2
gentleman,0
gentlemanly,1
gentlemen,1
gentleness,0
gentler,4
gentlest,1
gentling,0
gently,5
gentrification,0
gentrified,0
gentrifying,0
gentry,1
genuflect,1
genuflections,0
genuine,4
genuinely,4
genuineness,1
genus,3
geocentric,1
geochemical,0
geochemistry,0
geodesic,1
geodesics,2
geographer,0
geographers,0
geographic,0
geographical,1
geographically,0
geography,2
geologic,2
geological,1
geologically,0
geologist,2
geologists,0
geology,4
geomagnetic,0
geomagnetically,0
geomagnetism,0
geometer,2
geometers,1
geometric,0
geometrical,0
geometrically,0
geometries,0
geometry,0
geomorphological,0
geomorphologists,0
geomorphology,1
geophysical,0
geophysicist,1
geophysicists,0
geophysics,2
geopolitical,0
geoscientific,0
geostationary,0
geosynchronous,1
geothermal,0
geranium,1
geraniums,0
gerbil,4
gerbils,3
geriatric,0
geriatrics,0
germ,6
germane,1
germanium,1
germicidal,0
germicides,1
germinal,2
germinate,0
germinated,2
germinating,0
germination,1
germs,4
gerontocracy,1
gerontologist,0
gerontology,1
gerrymander,1
gerrymandered,1
gerund,3
gerundive,0
gestalt,2
gestating,0
gestation,0
gestational,0
gesticulate,1
gesticulated,0
gesticulating,0
gesticulation,0
gesticulations,0
gestural,1
gesture,3
gestured,2
gestures,1
gesturing,0
get,3
getaway,3
gets,1
gettable,0
getter,3
getting,2
geyser,7
geysers,1
ghastlier,1
ghastliest,0
ghastliness,0
ghastly,2
gherkin,2
gherkins,0
ghetto,4
ghettoes,2
ghettos,4
ghost,2
ghosted,2
ghosting,3
ghostlier,2
ghostliest,1
ghostlike,2
ghostly,4
ghosts,2
ghoul,4
ghoulish,2
ghouls,4
giant,5
giantess,0
giantkiller,0
giants,4
gibber,6
gibbered,2
gibbering,0
gibberish,1
gibbet,6
gibbets,2
gibbon,5
gibbons,3
gibbous,4
gibed,9
gibes,7
giblets,1
giddier,1
giddiest,0
giddily,4
giddiness,0
giddy,6
gift,7
gifted,3
gifts,6
giftware,1
gig,7
gigabytes,0
gigantic,1
gigantically,0
gigavolt,2
giggle,6
giggled,2
giggles,4
giggling,1
giggly,4
gigolo,4
gigolos,1
gilded,1
